Title,Price,Price_in_PKR,Area,Area_in_Sqft,City,Sub_Location,Location,Full_Location,Bedrooms,Bathrooms,Property_Type,Built_Year,Parking_Spaces,Servant_Quarters,Store_Rooms,Kitchens,Drawing_Rooms,Dining_Rooms,Study_Rooms,Prayer_Rooms,Powder_Rooms,Lounge_or_Sitting_Rooms,Laundry_Rooms,Floors,Furnished,URL
"Single Storey House For Sale Al Najaf Colony, Faisalabad ID54116121 - Zameen.com",PKR 95 Lakh,9500000,3 Marla,816.75,Faisalabad,Al Najaf Colony,"Al Najaf Colony, Faisalabad","Al Najaf Colony, Faisalabad",2,2,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/faisalabad_al_najaf_colony_single_storey_house_for_sale-54116121-4902-1.html
"Beautiful Environment Farms House Available For Sale Canal Expressway, Faisalabad ID53434508 - Zameen.com",PKR 7.2 Crore,72000000,4 Kanal,21780.0,Faisalabad,Canal Expressway,"Canal Expressway, Faisalabad","Canal Expressway, Faisalabad",4,6,Farm House,,0,1,1,1,1,1,1,1,1,0,1,,0,https://www.zameen.com/Property/faisalabad_canal_expressway_beautiful_environment_farms_house_available_for_sale-53434508-12108-1.html
"Separate House For Sale Al Najaf Colony, Faisalabad ID54087539 - Zameen.com",PKR 60 Lakh,6000000,2 Marla,544.5,Faisalabad,Al Najaf Colony,"Al Najaf Colony, Faisalabad","Al Najaf Colony, Faisalabad",3,2,House,,0,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/faisalabad_al_najaf_colony_separate_house_for_sale-54087539-4902-1.html
"Double Storey House Is Available For Sale Jaranwala Road, Faisalabad ID53962131 - Zameen.com",PKR 1.4 Crore,14000000,5 Marla,1361.25,Faisalabad,Jaranwala Road,"Jaranwala Road, Faisalabad","Jaranwala Road, Faisalabad",5,3,House,,1,1,1,1,1,1,0,0,0,0,0,2,0,https://www.zameen.com/Property/faisalabad_jaranwala_road_double_storey_house_is_available_for_sale-53962131-9229-1.html
"Double Storey House For Sale Al Najaf Colony, Faisalabad ID53820915 - Zameen.com",PKR 1.5 Crore,15000000,5 Marla,1361.25,Faisalabad,Al Najaf Colony,"Al Najaf Colony, Faisalabad","Al Najaf Colony, Faisalabad",6,2,House,2026,1,1,1,1,1,1,1,1,1,1,1,,0,https://www.zameen.com/Property/faisalabad_al_najaf_colony_double_storey_house_for_sale-53820915-4902-1.html
"Prime Location House For sale In Rs. 150000000 Khawaja Islam Road, Faisalabad ID54032678 - Zameen.com",PKR 15 Crore,150000000,2 Kanal,10890.0,Faisalabad,Khawaja Islam Road,"Khawaja Islam Road, Faisalabad","Khawaja Islam Road, Faisalabad",,,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/faisalabad_khawaja_islam_road_prime_location_house_for_sale_in_rs_150000000-54032678-11498-1.html
"Facing Park Property For sale In Canal Avenue Faisalabad Is Available Under Rs. 19800000 Canal Avenue, Lower Canal Road, Faisalabad ID54112058 - Zameen.com",PKR 2.2 Crore,22000000,5 Marla,1361.25,Faisalabad,Canal Avenue,"Canal Avenue, Lower Canal Road, Faisalabad","Canal Avenue, Lower Canal Road, Faisalabad",,,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/lower_canal_road_canal_avenue_facing_park_property_for_sale_in_canal_avenue_faisalabad_is_available_under_rs_19800000-54112058-19682-1.html
"4 Marla Luxurious House For Sale Eden Executive, Eden Gardens, Faisalabad ID54209514 - Zameen.com",PKR 1.85 Crore,18500000,4 Marla,1089.0,Faisalabad,Eden Executive,"Eden Executive, Eden Gardens, Faisalabad","Eden Executive, Eden Gardens, Faisalabad",3,4,House,2026,1,0,1,2,1,1,0,0,1,0,1,2,0,https://www.zameen.com/Property/eden_gardens_eden_executive_4_marla_luxurious_house_for_sale-54209514-10765-1.html
"Reserve A House Now In Citi Housing Sargodha Road - Block E Citi Housing Sargodha Road - Block E, Citi Housing Sargodha Road, Citi Housing, Faisalabad ID54066323 - Zameen.com",PKR 1.4 Crore,14000000,5 Marla,1361.25,Faisalabad,Citi Housing Sargodha Road - Block E,"Citi Housing Sargodha Road - Block E, Citi Housing Sargodha Road, Citi Housing, Faisalabad","Citi Housing Sargodha Road - Block E, Citi Housing Sargodha Road, Citi Housing, Faisalabad",,,House,,0,0,0,2,1,1,0,0,0,0,0,,0,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_e_reserve_a_house_now_in_citi_housing_sargodha_road_-_block_e-54066323-18977-1.html
"Get In Touch Now To Buy A House In Eden Valley - Block D Faisalabad Eden Valley - Block D, Eden Valley, Faisalabad ID54101436 - Zameen.com",PKR 2.5 Crore,25000000,5 Marla,1361.25,Faisalabad,Eden Valley - Block D,"Eden Valley - Block D, Eden Valley, Faisalabad","Eden Valley - Block D, Eden Valley, Faisalabad",,,House,2023,5,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/eden_valley_eden_valley_-_block_d_get_in_touch_now_to_buy_a_house_in_eden_valley_-_block_d_faisalabad-54101436-19079-1.html
"Ideally Located House For Sale In Eden Valley - Block F Available Eden Valley - Block F, Eden Valley, Faisalabad ID54101437 - Zameen.com",PKR 4.25 Crore,42500000,7 Marla,1905.75,Faisalabad,Eden Valley - Block F,"Eden Valley - Block F, Eden Valley, Faisalabad","Eden Valley - Block F, Eden Valley, Faisalabad",,,House,,1,0,0,2,1,1,0,0,0,0,0,,1,https://www.zameen.com/Property/eden_valley_eden_valley_-_block_f_ideally_located_house_for_sale_in_eden_valley_-_block_f_available-54101437-19081-1.html
"210 Marla Designer House Available For Sale In Eden Valley Eden Valley, Faisalabad ID54131317 - Zameen.com",PKR 55 Crore,550000000,10.5 Kanal,57172.5,Faisalabad,Eden Valley,"Eden Valley, Faisalabad","Eden Valley, Faisalabad",6,6,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/faisalabad_eden_valley_210_marla_designer_house_available_for_sale_in_eden_valley-54131317-8917-1.html
"7 Marla Good Condition House Park Facing Eden Executive, Eden Gardens, Faisalabad ID54210557 - Zameen.com",PKR 3.5 Crore,35000000,7 Marla,1905.75,Faisalabad,Eden Executive,"Eden Executive, Eden Gardens, Faisalabad","Eden Executive, Eden Gardens, Faisalabad",4,5,House,2020,1,1,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/eden_gardens_eden_executive_7_marla_good_condition_house_park_facing-54210557-10765-1.html
"5 Marla Luxurious House Eden Valley, Faisalabad ID54206149 - Zameen.com",PKR 2.8 Crore,28000000,5 Marla,1361.25,Faisalabad,Eden Valley,"Eden Valley, Faisalabad","Eden Valley, Faisalabad",4,5,House,2026,1,0,1,2,1,1,0,0,1,1,1,2,0,https://www.zameen.com/Property/faisalabad_eden_valley_5_marla_luxurious_house-54206149-8917-1.html
"LUXURY HOME 4 Marla Brand New House For Sale Eden Executive, Eden Gardens, Faisalabad ID54181550 - Zameen.com",PKR 1.8 Crore,18000000,4 Marla,1089.0,Faisalabad,Eden Executive,"Eden Executive, Eden Gardens, Faisalabad","Eden Executive, Eden Gardens, Faisalabad",3,4,House,2025,1,1,0,1,1,1,1,1,1,0,0,,0,https://www.zameen.com/Property/eden_gardens_eden_executive_luxury_home_4_marla_brand_new_house_for_sale-54181550-10765-1.html
"Park Facing House Wapda City, Faisalabad ID53979783 - Zameen.com",PKR 2.9 Crore,29000000,10 Marla,2722.5,Faisalabad,Wapda City,"Wapda City, Faisalabad","Wapda City, Faisalabad",4,5,House,2003,1,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/faisalabad_wapda_city_park_facing_house-53979783-501-1.html
"House For Sale In Eden Executive Eden Executive, Eden Gardens, Faisalabad ID54187211 - Zameen.com",PKR 3.8 Crore,38000000,7 Marla,1905.75,Faisalabad,Eden Executive,"Eden Executive, Eden Gardens, Faisalabad","Eden Executive, Eden Gardens, Faisalabad",,,House,,0,4,2,2,1,1,0,0,1,1,1,,0,https://www.zameen.com/Property/eden_gardens_eden_executive_house_for_sale_in_eden_executive-54187211-10765-1.html
"1 Kanal Stunning Bungalow Abdullah Garden Faisalabad Abdullah Gardens, East Canal Road, Canal Road, Faisalabad ID50417404 - Zameen.com",PKR 13 Crore,130000000,1 Kanal,5445.0,Faisalabad,Abdullah Gardens,"Abdullah Gardens, East Canal Road, Canal Road, Faisalabad","Abdullah Gardens, East Canal Road, Canal Road, Faisalabad",6,6,House,2023,1,2,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_1_kanal_stunning_bungalow_abdullah_garden_faisalabad-50417404-4890-1.html
"10 Marla House For Sale Citi Housing, Faisalabad ID53815591 - Zameen.com",PKR 1.75 Crore,17500000,10 Marla,2722.5,Faisalabad,Citi Housing,"Citi Housing, Faisalabad","Citi Housing, Faisalabad",5,6,House,2025,5,1,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/faisalabad_citi_housing_10_marla_house_for_sale-53815591-8358-1.html
"Farm House For Sale Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad ID53959213 - Zameen.com",PKR 8.5 Crore,85000000,2 Kanal,10890.0,Faisalabad,Citi Housing Sargodha Road - Block B,"Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad","Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad",3,4,Farm House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_b_farm_house_for_sale-53959213-14610-1.html
"Designer House For Sale Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad ID53959228 - Zameen.com",PKR 9.5 Crore,95000000,1 Kanal,5445.0,Faisalabad,Citi Housing Sargodha Road - Block B,"Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad","Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad",6,5,House,,0,0,1,2,1,1,1,0,1,1,1,2,0,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_b_designer_house_for_sale-53959228-14610-1.html
"5 Marla Brand New Double Height Model City 2, Satiana Road, Faisalabad ID54214181 - Zameen.com",PKR 2 Crore,20000000,5 Marla,1361.25,Faisalabad,Model City 2,"Model City 2, Satiana Road, Faisalabad","Model City 2, Satiana Road, Faisalabad",3,4,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/satiana_road_model_city_2_5_marla_brand_new_double_height-54214181-11572-1.html
"5 Marla Brand New Home MC 2 For Sale Model City 2, Satiana Road, Faisalabad ID54214153 - Zameen.com",PKR 1.95 Crore,19500000,5 Marla,1361.25,Faisalabad,Model City 2,"Model City 2, Satiana Road, Faisalabad","Model City 2, Satiana Road, Faisalabad",5,6,House,,0,0,1,2,1,1,0,0,1,1,1,,0,https://www.zameen.com/Property/satiana_road_model_city_2_5_marla_brand_new_home_mc_2_for_sale-54214153-11572-1.html
"10 Marla House For Sale Model City 2, Satiana Road, Faisalabad ID54246439 - Zameen.com",PKR 3.5 Crore,35000000,10 Marla,2722.5,Faisalabad,Model City 2,"Model City 2, Satiana Road, Faisalabad","Model City 2, Satiana Road, Faisalabad",4,4,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/satiana_road_model_city_2_10_marla_house_for_sale-54246439-11572-1.html
"4.78 Marla house double storey on main boulevard East open Gulshan e Madina Phase 1, Gulshan e Madina, Faisalabad ID54255442 - Zameen.com",PKR 1.6 Crore,16000000,4.8 Marla,1306.8,Faisalabad,Gulshan e Madina Phase 1,"Gulshan e Madina Phase 1, Gulshan e Madina, Faisalabad","Gulshan e Madina Phase 1, Gulshan e Madina, Faisalabad",4,5,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/gulshan_e_madina_gulshan_e_madina_phase_1_4_78_marla_house_double_storey_on_main_boulevard_east_open-54255442-18300-1.html
"7 Marla beautiful house available for sale In Divine enclave Divine Enclave, Canal Road, Faisalabad ID54025667 - Zameen.com",PKR 4.25 Crore,42500000,7 Marla,1905.75,Faisalabad,Divine Enclave,"Divine Enclave, Canal Road, Faisalabad","Divine Enclave, Canal Road, Faisalabad",4,6,House,2026,2,1,1,2,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/canal_road_divine_enclave_7_marla_beautiful_house_available_for_sale_in_divine_enclave-54025667-21698-1.html
"5.5 Marla Used Neat And Clean House Available For Sale On Very Reasonable Price Model City 1 - Block F, Model City 1, Canal Road, Faisalabad ID53914746 - Zameen.com",PKR 1.65 Crore,16500000,5.5 Marla,1497.38,Faisalabad,Model City 1 - Block F,"Model City 1 - Block F, Model City 1, Canal Road, Faisalabad","Model City 1 - Block F, Model City 1, Canal Road, Faisalabad",3,4,House,2019,1,1,1,1,1,1,1,1,1,1,1,1,1,https://www.zameen.com/Property/model_city_1_model_city_1_-_block_f_5_5_marla_used_neat_and_clean_house_available_for_sale_on_very_reasonable_price-53914746-21119-1.html
"7.25 Marla Brand New Beautiful Corner House Eden Valley - Block E, Eden Valley, Faisalabad ID53199008 - Zameen.com",PKR 4.35 Crore,43500000,7 Marla,1905.75,Faisalabad,Eden Valley - Block E,"Eden Valley - Block E, Eden Valley, Faisalabad","Eden Valley - Block E, Eden Valley, Faisalabad",5,7,House,2025,2,1,1,2,1,1,1,1,1,1,0,2,1,https://www.zameen.com/Property/eden_valley_eden_valley_-_block_e_7_25_marla_brand_new_beautiful_corner_house-53199008-19080-1.html
"7 Marla, Luxurious House Available For Sale Divine Enclave, Canal Road, Faisalabad ID53198975 - Zameen.com",PKR 4 Crore,40000000,7 Marla,1905.75,Faisalabad,Divine Enclave,"Divine Enclave, Canal Road, Faisalabad","Divine Enclave, Canal Road, Faisalabad",4,5,House,2025,1,1,2,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/canal_road_divine_enclave_7_marla_luxurious_house_available_for_sale-53198975-21698-1.html
"7 Marla Beautiful House Available For Sale In Devine Enclave Divine Enclave, Canal Road, Faisalabad ID53198966 - Zameen.com",PKR 3.9 Crore,39000000,7 Marla,1905.75,Faisalabad,Divine Enclave,"Divine Enclave, Canal Road, Faisalabad","Divine Enclave, Canal Road, Faisalabad",4,6,House,2025,2,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/canal_road_divine_enclave_7_marla_beautiful_house_available_for_sale_in_devine_enclave-53198966-21698-1.html
"Beautiful New House For Sale Divine Enclave, Canal Road, Faisalabad ID53199001 - Zameen.com",PKR 3.9 Crore,39000000,7 Marla,1905.75,Faisalabad,Divine Enclave,"Divine Enclave, Canal Road, Faisalabad","Divine Enclave, Canal Road, Faisalabad",4,5,House,2024,2,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/canal_road_divine_enclave_beautiful_new_house_for_sale-53199001-21698-1.html
"10 Marla House Available For Sale Younas Town, Faisalabad ID53199004 - Zameen.com",PKR 2.6 Crore,26000000,10 Marla,2722.5,Faisalabad,Younas Town,"Younas Town, Faisalabad","Younas Town, Faisalabad",,,House,2016,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/faisalabad_younas_town_10_marla_house_available_for_sale-53199004-5085-1.html
"1 KANAL LUXURY HOUSE FOR SALE NEAR PARK Wapda City - Block G, Wapda City, Faisalabad ID54190957 - Zameen.com",PKR 12.5 Crore,125000000,1 Kanal,5445.0,Faisalabad,Wapda City - Block G,"Wapda City - Block G, Wapda City, Faisalabad","Wapda City - Block G, Wapda City, Faisalabad",5,6,House,,2,1,1,2,1,1,0,1,1,1,1,2,0,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_g_1_kanal_luxury_house_for_sale_near_park-54190957-5072-1.html
"15 MARLA BRAND NEW LUXURY HOUSE FOR SALE Wapda City - Block C, Wapda City, Faisalabad ID54190895 - Zameen.com",PKR 6 Crore,60000000,15 Marla,4083.75,Faisalabad,Wapda City - Block C,"Wapda City - Block C, Wapda City, Faisalabad","Wapda City - Block C, Wapda City, Faisalabad",5,6,House,,2,1,1,2,1,1,0,1,1,1,1,2,0,https://www.zameen.com/Property/wapda_city_wapda_city_-_block_c_15_marla_brand_new_luxury_house_for_sale-54190895-5068-1.html
"20 Marla Stunning House Available For Sale at Prime Location In Abdullah Garden Ayesha Block East canal Road Faisalabad Abdullah Gardens, East Canal Road, Canal Road, Faisalabad ID53956705 - Zameen.com",PKR 12 Crore,120000000,1 Kanal,5445.0,Faisalabad,Abdullah Gardens,"Abdullah Gardens, East Canal Road, Canal Road, Faisalabad","Abdullah Gardens, East Canal Road, Canal Road, Faisalabad",5,5,House,2018,4,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_20_marla_stunning_house_available_for_sale_at_prime_location_in_abdullah_garden_ayesha_block_east_canal_road_faisalabad-53956705-4890-1.html
"05 Marla House Available For Sale In ''D'' Block Citi Housing Sargodha Road, Citi Housing, Faisalabad ID53889841 - Zameen.com",PKR 1.65 Crore,16500000,5 Marla,1361.25,Faisalabad,Citi Housing Sargodha Road,"Citi Housing Sargodha Road, Citi Housing, Faisalabad","Citi Housing Sargodha Road, Citi Housing, Faisalabad",3,3,House,2025,1,1,0,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_05_marla_house_available_for_sale_in_d_block-53889841-11229-1.html
"7 Marla Beautiful Brand New House For Sale Sitara Gold City, Satiana Road, Faisalabad ID54175218 - Zameen.com",PKR 3.5 Crore,35000000,7 Marla,1905.75,Faisalabad,Sitara Gold City,"Sitara Gold City, Satiana Road, Faisalabad","Sitara Gold City, Satiana Road, Faisalabad",4,6,House,2026,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/satiana_road_sitara_gold_city_7_marla_beautiful_brand_new_house_for_sale-54175218-10822-1.html
"Brand New House 5 Marla For Sale Eden Valley Near Canal Road Eden Valley, Faisalabad ID54168562 - Zameen.com",PKR 2.6 Crore,26000000,5 Marla,1361.25,Faisalabad,Eden Valley,"Eden Valley, Faisalabad","Eden Valley, Faisalabad",4,4,House,2013,5,1,2,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/faisalabad_eden_valley_brand_new_house_5_marla_for_sale_eden_valley_near_canal_road-54168562-8917-1.html
"Brand New Possession Luxury House For Sale Eden Valley, Faisalabad ID54157408 - Zameen.com",PKR 2.65 Crore,26500000,4 Marla,1089.0,Faisalabad,Eden Valley,"Eden Valley, Faisalabad","Eden Valley, Faisalabad",4,5,House,2026,1,0,1,2,1,1,0,0,1,1,1,2,0,https://www.zameen.com/Property/faisalabad_eden_valley_brand_new_possession_luxury_house_for_sale-54157408-8917-1.html
"7.5 Marla Brand New House Available For Sale In Divine Enclave Canal Road Divine Enclave, Canal Road, Faisalabad ID53924887 - Zameen.com",PKR 4.25 Crore,42500000,7.5 Marla,2041.88,Faisalabad,Divine Enclave,"Divine Enclave, Canal Road, Faisalabad","Divine Enclave, Canal Road, Faisalabad",5,6,House,,0,1,0,2,1,1,1,0,0,1,1,,0,https://www.zameen.com/Property/canal_road_divine_enclave_7_5_marla_brand_new_house_available_for_sale_in_divine_enclave_canal_road-53924887-21698-1.html
"5 Marla House available in C Block Citi Housing Citi Housing Sargodha Road, Citi Housing, Faisalabad ID54133370 - Zameen.com",PKR 1.4 Crore,14000000,5 Marla,1361.25,Faisalabad,Citi Housing Sargodha Road,"Citi Housing Sargodha Road, Citi Housing, Faisalabad","Citi Housing Sargodha Road, Citi Housing, Faisalabad",3,5,House,2020,1,2,1,1,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/citi_housing_citi_housing_sargodha_road_5_marla_house_available_in_c_block_citi_housing-54133370-11229-1.html
"Centrally Located House Available In Citi Housing Phase 1 - Block B For sale Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad ID52790242 - Zameen.com",PKR 9.9 Crore,99000000,2.1 Kanal,11434.5,Faisalabad,Citi Housing Sargodha Road - Block B,"Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad","Citi Housing Sargodha Road - Block B, Citi Housing Sargodha Road, Citi Housing, Faisalabad",6,7,House,,1,0,0,0,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/citi_housing_sargodha_road_citi_housing_sargodha_road_-_block_b_centrally_located_house_available_in_citi_housing_phase_1_-_block_b_for_sale-52790242-14610-1.html
"House Sized 5 Marla In Green Valley For Sale Green Valley, Samundari Road, Faisalabad ID54255465 - Zameen.com",PKR 2.15 Crore,21500000,5 Marla,1361.25,Faisalabad,Green Valley,"Green Valley, Samundari Road, Faisalabad","Green Valley, Samundari Road, Faisalabad",,,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/samundari_road_green_valley_house_sized_5_marla_in_green_valley_for_sale-54255465-11199-1.html
"Affordable Prime Location House For sale In Oasis Orchard Oasis Orchard, Samundari Road, Faisalabad ID54255462 - Zameen.com",PKR 2 Crore,20000000,4 Marla,1089.0,Faisalabad,Oasis Orchard,"Oasis Orchard, Samundari Road, Faisalabad","Oasis Orchard, Samundari Road, Faisalabad",,,House,,0,0,0,2,1,1,1,1,0,1,1,,0,https://www.zameen.com/Property/samundari_road_oasis_orchard_affordable_prime_location_house_for_sale_in_oasis_orchard-54255462-17896-1.html
"House Of 5 Marla For Sale In Green Valley Green Valley, Samundari Road, Faisalabad ID54255461 - Zameen.com",PKR 2 Crore,20000000,5 Marla,1361.25,Faisalabad,Green Valley,"Green Valley, Samundari Road, Faisalabad","Green Valley, Samundari Road, Faisalabad",,,House,,0,0,0,0,0,0,0,0,0,0,0,,0,https://www.zameen.com/Property/samundari_road_green_valley_house_of_5_marla_for_sale_in_green_valley-54255461-11199-1.html
"In Green Valley House Sized 7 Marla For Sale Green Valley, Samundari Road, Faisalabad ID54255460 - Zameen.com",PKR 3.7 Crore,37000000,7 Marla,1905.75,Faisalabad,Green Valley,"Green Valley, Samundari Road, Faisalabad","Green Valley, Samundari Road, Faisalabad",,,House,,0,0,0,2,1,1,1,1,0,1,1,,0,https://www.zameen.com/Property/samundari_road_green_valley_in_green_valley_house_sized_7_marla_for_sale-54255460-11199-1.html
"Brand New Designer House For Sale Punjab Govt Servants Housing Foundation, Faisalabad ID54215260 - Zameen.com",PKR 1.6 Crore,16000000,5 Marla,1361.25,Faisalabad,Punjab Govt Servants Housing Foundation,"Punjab Govt Servants Housing Foundation, Faisalabad","Punjab Govt Servants Housing Foundation, Faisalabad",3,4,House,2026,2,0,1,2,1,1,1,1,1,1,1,2,0,https://www.zameen.com/Property/faisalabad_punjab_govt_servants_housing_foundation_brand_new_designer_house_for_sale-54215260-8548-1.html
"Your Search Ends Right Here With The Beautiful House In Divine Enclave At Affordable Price Of Pkr Rs. 41500000 Divine Enclave, Canal Road, Faisalabad ID53836429 - Zameen.com",PKR 4.15 Crore,41500000,7 Marla,1905.75,Faisalabad,Divine Enclave,"Divine Enclave, Canal Road, Faisalabad","Divine Enclave, Canal Road, Faisalabad",,,House,2026,1,0,0,2,1,0,0,0,1,1,0,2,0,https://www.zameen.com/Property/canal_road_divine_enclave_your_search_ends_right_here_with_the_beautiful_house_in_divine_enclave_at_affordable_price_of_pkr_rs_41500000-53836429-21698-1.html
"20 Marla Brand New Furnished House For Sale Abdullah Gardens, East Canal Road, Canal Road, Faisalabad ID53378664 - Zameen.com",PKR 14 Crore,140000000,1 Kanal,5445.0,Faisalabad,Abdullah Gardens,"Abdullah Gardens, East Canal Road, Canal Road, Faisalabad","Abdullah Gardens, East Canal Road, Canal Road, Faisalabad",5,6,House,2024,4,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_20_marla_brand_new_furnished_house_for_sale-53378664-4890-1.html
"House Sized 10 Marla In Abdullah Gardens Abdullah Gardens, East Canal Road, Canal Road, Faisalabad ID53378665 - Zameen.com",PKR 6.2 Crore,62000000,10 Marla,2722.5,Faisalabad,Abdullah Gardens,"Abdullah Gardens, East Canal Road, Canal Road, Faisalabad","Abdullah Gardens, East Canal Road, Canal Road, Faisalabad",,,House,2025,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/east_canal_road_abdullah_gardens_house_sized_10_marla_in_abdullah_gardens-53378665-4890-1.html
"4 Bed Flat In PHA Hayatabad Phase 5, Hayatabad, Peshawar ID53902094 - Zameen.com",PKR 2.7 Crore,27000000,10 Marla,2722.5,Peshawar,Hayatabad Phase 5,"Hayatabad Phase 5, Hayatabad, Peshawar","Hayatabad Phase 5, Hayatabad, Peshawar",4,4,Flat,,1,1,2,2,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/hayatabad_hayatabad_phase_5_4_bed_flat_in_pha-53902094-7626-1.html
"3 Beds Flat For Sell In Hayatabad Phase 2 Deans Complex Deans Heights, Hayatabad, Peshawar ID53977905 - Zameen.com",PKR 2.45 Crore,24500000,6 Marla,1633.5,Peshawar,Deans Heights,"Deans Heights, Hayatabad, Peshawar","Deans Heights, Hayatabad, Peshawar",3,3,Flat,2015,1,1,1,1,1,1,1,1,1,1,1,,1,https://www.zameen.com/Property/hayatabad_deans_heights_3_beds_flat_for_sell_in_hayatabad_phase_2_deans_complex-53977905-10736-1.html
"3-Bed Apartment Non Furnished for Sale Kaur Complex, Peshawar Tajabad, Peshawar ID54215452 - Zameen.com",PKR 1.17 Crore,11700000,6 Marla,1633.5,Peshawar,Tajabad,"Tajabad, Peshawar","Tajabad, Peshawar",3,3,Flat,2025,1,0,0,1,0,0,0,0,0,1,0,,0,https://www.zameen.com/Property/peshawar_tajabad_3-bed_apartment_non_furnished_for_sale_kaur_complex_peshawar-54215452-7671-1.html
"10 Marla House For Sale Hayatabad Phase 7 (E-4), Peshawar Hayatabad Phase 7 - E4, Hayatabad Phase 7, Hayatabad, Peshawar ID54197176 - Zameen.com",PKR 6.5 Crore,65000000,10 Marla,2722.5,Peshawar,Hayatabad Phase 7 - E4,"Hayatabad Phase 7 - E4, Hayatabad Phase 7, Hayatabad, Peshawar","Hayatabad Phase 7 - E4, Hayatabad Phase 7, Hayatabad, Peshawar",6,6,House,2024,1,1,1,2,1,1,1,1,1,1,1,2,1,https://www.zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_-_e4_10_marla_house_for_sale_hayatabad_phase_7_e-4_peshawar-54197176-13217-1.html
